0 -5763.339772
1 -5863.850088
0.25 -5788.531756
0.5 -5813.685793
0.75 -5838.793739
0 -5763.339772
1 -5863.850088
0.25 -5788.531756
0.5 -5813.685793
0.75 -5838.793739

0.642857
0.571429
0.5
0.428571
0.357143
0.5
